"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"147",  1.418852,103.656343,  1.420206,103.657636,  1.417508,103.654938,"OPERATIONAL","Puteri Harbour","ChIJ5RhvCRYM2jERN0R7NV7hEzM",CM94+GG Nusajaya, Johor, Malaysia,6PH5CM94+GG,"Persiaran Puteri Selatan, Kota Iskandar, Nusajaya",4.2,NA
"148",  1.418208,103.841127,  1.419353,103.842437,  1.416655,103.839739,"OPERATIONAL","Wisteria Mall","ChIJAQAQzRQU2jERLmj7diPcCTI",CR9R+7F Singapore,6PH5CR9R+7F,"598 Yishun Ring Road",3.9,NA
"149",  1.429481,103.836052,  1.430695,103.837067,  1.427997,103.834369,"OPERATIONAL","AVENUE","ChIJnQMFeW8U2jERtZuKLnXC20o",CRHP+QC Singapore,6PH5CRHP+QC,"930 Yishun Avenue 2, #02 - 30",4.1,NA
"150",  1.429348,103.835867,  1.431527,103.838076,  1.426810,103.834580,"OPERATIONAL","Northpoint City","ChIJ9RT-5DYV2jERKbQXNwU4m6A",CRHP+P8 Singapore,6PH5CRHP+P8,"930 Yishun Avenue 2",4.3,NA
"151",  1.416537,103.834912,  1.417830,103.836395,  1.415132,103.833697,"OPERATIONAL","Khatib Central","ChIJv6TxPRIU2jERTIL4lT3CLTI",CR8M+JX Singapore,6PH5CR8M+JX,"848 Yishun Street 81, Singapore",4.1,NA
"152",  1.424476,103.832465,  1.425735,103.833812,  1.423037,103.831114,"OPERATIONAL","People to People Connect Online Shopping(p2p365days)","ChIJV4abeqcV2jER595pOaQJAY8",CRFJ+QX Singapore,6PH5CRFJ+QX,"770 Yishun Avenue 3",NA,NA
"153",  1.428019,103.836697,  1.429357,103.838106,  1.426659,103.835408,"OPERATIONAL","Northpoint City - South Wing - Drop-off Point","ChIJl8k5KB4V2jEReLhF6iLj3wo",CRHP+6M Singapore,6PH5CRHP+6M,"922 Yishun Avenue 2, Singapore",5.0,NA
"154",  1.428344,103.835795,  1.429761,103.836926,  1.427063,103.834228,"OPERATIONAL","boon lay","ChIJByOePdAV2jER4xJWB-QMtJc",CRHP+88 Singapore,6PH5CRHP+88,"Singapore",NA,NA
"155",  1.427607,103.837751,  1.428838,103.839322,  1.426140,103.836624,"OPERATIONAL","Luxotte.","ChIJQYSUIW8U2jERJPzzOML6i8M",CRHQ+24 Singapore,6PH5CRHQ+24,"927 Yishun Central 1, #01-169",3.0,NA
"156",  1.428443,103.836146,  1.431522,103.837973,  1.426824,103.834653,"OPERATIONAL","North Point City","ChIJgXPnfm8U2jERabk9PHaKjD0",CRHP+9F Singapore,6PH5CRHP+9F,"930 Yishun Central 2, Singapore",4.1,NA
"157",  1.429223,103.835577,  1.430615,103.836847,  1.427917,103.834149,"OPERATIONAL","Puteri","ChIJNxuc7wAV2jERa6gmdJ1Dw8c",CRHP+M6 Singapore,6PH5CRHP+M6,"Singapore",NA,NA
"158",  1.429590,103.835769,  1.430729,103.836924,  1.428031,103.834226,"OPERATIONAL","CFOOT@NorthPoint","ChIJQY3r8iQV2jERkULav8c8uck",CRHP+R8 Singapore,6PH5CRHP+R8,"930 Yishun Avenue 2, #01-130",1.0,NA
"159",  1.429590,103.835769,  1.430755,103.836925,  1.428057,103.834227,"OPERATIONAL","LHUB @ Northpoint City","ChIJR3Lymi0V2jEROqo_dRPZXtY",CRHP+R8 Singapore,6PH5CRHP+R8,"930 Yishun Ave 2 North Wing #B1, #39",NA,NA
"160",  1.429590,103.835769,  1.430729,103.836924,  1.428031,103.834226,"OPERATIONAL","Yale Smart Shop Yishun","ChIJh8DppJgV2jERjac-jC4K2Z4",CRHP+R8 Singapore,6PH5CRHP+R8,"930, 03-13 Yishun Avenue 2, Northpoint City",1.0,NA
"161",  1.429512,103.836783,  1.430829,103.838144,  1.428131,103.835446,"OPERATIONAL","Northpoint dropoff","ChIJ-9RfLcIV2jER2YrvvlLjsE4",CRHP+RP Singapore,6PH5CRHP+RP,"",NA,NA
"162",  1.430041,103.836057,  1.431173,103.837780,  1.428475,103.835082,"OPERATIONAL","Northpoint carpark","ChIJGbd2EQUV2jER6IBk46EgFNk",CRJP+2C Singapore,6PH5CRJP+2C,"Yishun Central Service Road",3.0,NA
"163",  1.424721,103.846795,  1.426109,103.848102,  1.423411,103.845404,"OPERATIONAL","Yishun Mall","ChIJiRrgi0EU2jER69B7ZArmdpg",CRFW+VP Singapore,6PH5CRFW+VP,"414 Yishun Ring Road, Singapore",4.1,NA
"164",  1.433100,103.841608,  1.434395,103.842616,  1.431698,103.839918,"OPERATIONAL","Junction 9","ChIJAQDAAmcU2jEROINCMx_pZhQ",CRMR+6J Singapore,6PH5CRMR+6J,"18 Yishun Avenue 9",4.3,NA
"165",  1.433143,103.841558,  1.434750,103.842994,  1.432052,103.840296,"OPERATIONAL","IN-BOX","ChIJqZYu_G4V2jERp6rq_yj5c1Y",CRMR+7J Singapore,6PH5CRMR+7J,"Junction Nine, 18 Yishun Avenue 9, #01-50, Singapore",4.5,NA
"166",  1.433164,103.841561,  1.434760,103.842998,  1.432062,103.840300,"OPERATIONAL","Visual Art's Optics & Contact Lens Centre Junction 9","ChIJ_zzd3HcV2jER2DM0RY7Avn0",CRMR+7J Singapore,6PH5CRMR+7J,"18 Yishun Avenue 9, #01-67 Junction 9",5.0,NA
"167",  1.433062,103.841855,  1.434404,103.842738,  1.431706,103.840040,"OPERATIONAL","Junction Nine","ChIJxy4SmmAV2jERyaGsjBsLwbc",CRMR+6P Singapore,6PH5CRMR+6P,"18 Yishun Avenue 9, Singapore",4.0,NA
"168",  1.433182,103.841643,  1.434769,103.843006,  1.432071,103.840308,"OPERATIONAL","Junction 9 Shopping Mall","ChIJaWh-cCwV2jERSnTOal0Uj8M",CRMR+7M Singapore,6PH5CRMR+7M,"18 Yishun Ave 9 Junction 9 Shopping Mall",4.1,NA
"169",  1.427955,103.850105,  1.429785,103.851680,  1.427087,103.848982,"OPERATIONAL","Singapore pools","ChIJf4X54_gV2jER5A_vH1BXdDU",CVH2+52 Singapore,6PH5CVH2+52,"Singapore",NA,NA
"170",  1.386154,103.844995,  1.387712,103.846437,  1.385014,103.843739,"OPERATIONAL","Fwah","ChIJq6qqi5UW2jERHP1gNcrKvGw",NA,NA,"3 Ang Mo Kio Street 62",NA,NA
"171",  1.435456,103.843214,  1.436809,103.844566,  1.434111,103.841868,"OPERATIONAL","Century Cellars Offices And Store","ChIJHQtJDUkV2jERzpmjThGd7f0",CRPV+57 Singapore,6PH5CRPV+57,"6 Yishun Industrial Street 1 #03-10. Northview Bizhub Singapore",NA,NA
"172",  1.436958,103.842141,  1.438416,103.843274,  1.435718,103.840576,"OPERATIONAL","Awrah Femina","ChIJTTNEWGAU2jERqiD3foWB5qg",CRPR+QV Singapore,6PH5CRPR+QV,"1 Yishun Industrial Street 1, #04-26 A Posh BizHub",NA,NA
"173",  1.387427,103.869072,  1.388995,103.870692,  1.386297,103.867994,"OPERATIONAL","Greenwich V","ChIJ1-hkimEW2jERyc5cKHfC3Sw",9VP9+XJ Singapore,6PH59VP9+XJ,"1 Seletar Road",3.8,NA
"174",  1.391521,103.876083,  1.392739,103.877398,  1.390041,103.874700,"OPERATIONAL","The Seletar Mall","ChIJRwKG2mQW2jER13VL9P5QOws",9VRG+JC Singapore,6PH59VRG+JC,"33 Sengkang West Avenue",4.1,NA
"175",  1.392262,103.904446,  1.393622,103.906198,  1.390924,103.903501,"OPERATIONAL","Rivervale Mall","ChIJmQIrNAUW2jER6VgPAnslDhU",9WR3+WQ Singapore,6PH59WR3+WQ,"11 Rivervale Crescent",3.9,NA
"176",  1.406699,103.902399,  1.407717,103.903244,  1.404976,103.900546,"OPERATIONAL","Waterway Point","ChIJLTCPpuQV2jERYMYF_2uprDE",CW42+MX Singapore,6PH5CW42+MX,"83 Punggol Central, Singapore",4.3,NA
"177",  1.392006,103.895050,  1.393323,103.896399,  1.390625,103.893701,"OPERATIONAL","Compass One","ChIJy5hMcg8X2jERZ88iA4l4aBY",9VRW+R2 Singapore,6PH59VRW+R2,"1 Sengkang Square",4.2,NA
"178",  1.406931,103.901596,  1.408546,103.902972,  1.405848,103.900274,"OPERATIONAL","DAISO","ChIJMeJAr-QV2jERpfehpEKfyH0",CW42+QJ Singapore,6PH5CW42+QJ,"83 Punggol Central, #B1- 09",4.3,NA
"179",  1.406805,103.902221,  1.408573,103.903242,  1.405875,103.900544,"OPERATIONAL","Ace Wood","ChIJu1Xee4kV2jER9tMC3kEhELc",CW42+PV Singapore,6PH5CW42+PV,"#01-K12, 83 Punggol Central, Singapore",1.0,NA
"180",  1.406374,103.902270,  1.408358,103.903266,  1.405660,103.900569,"OPERATIONAL","Carousell Trusted Meet-Up Spot","ChIJbzwlV1QV2jERKWg9lKmJzdo",CW42+GW Singapore,6PH5CW42+GW,"83 Punggol Central, #01-K3, Singapore",3.7,NA
"181",  1.417693,103.901135,  1.418825,103.902668,  1.416127,103.899970,"OPERATIONAL","Northshore Plaza II","ChIJtYM0Z1UV2jERT6u0TCBuPFY",CW92+3F Singapore,6PH5CW92+3F,"418 Northshore Drive, Singapore",4.3,NA
"182",  1.416867,103.901804,  1.418370,103.903017,  1.415672,103.900319,"OPERATIONAL","Northshore Plaza I","ChIJ2zKcVvgV2jERBUF__KyDaws",CW82+PP Singapore,6PH5CW82+PP,"407 Northshore Drive, Singapore",4.0,NA
"183",  1.408253,103.905039,  1.409308,103.906256,  1.406610,103.903558,"OPERATIONAL","One Punggol (U/C)","ChIJOwX-M38V2jERCfpqYreVyCI",CW54+82 Singapore,6PH5CW54+82,"1 Punggol Drive, Singapore",4.3,NA
"184",  1.392394,103.895361,  1.393743,103.896710,  1.391045,103.894012,"CLOSED_TEMPORARILY","sichuan cuisine by chef Ming","ChIJjcPZRQUX2jERqy1kAkFS-UE",9VRW+X4 Singapore,6PH59VRW+X4,"Sengkang square compass one",5.0,TRUE
"185",  1.392024,103.895015,  1.393373,103.896364,  1.390675,103.893666,"OPERATIONAL","Compass 1","ChIJE6VpO1sX2jERoAvi7FjzBvQ",9VRW+R2 Singapore,6PH59VRW+R2,"1 Sengkang Square, Singapore",4.0,NA
"186",  1.392011,103.895006,  1.393326,103.896354,  1.390628,103.893656,"OPERATIONAL","Yale Smart Shop Sengkang","ChIJe5CHDScX2jERUy9Sq_QA1aE",9VRW+R2 Singapore,6PH59VRW+R2,"1 Sengkang Square Compass One #03-29",5.0,NA
"187",  1.403163,103.912959,  1.404209,103.914085,  1.401511,103.911387,"OPERATIONAL","Jeunesse Distributor","ChIJBXQPQjYV2jERld1i743JkKU",CW37+75 Singapore,6PH5CW37+75,"681 Punggol Drive, Singapore",5.0,NA
"188",  1.402574,103.912904,  1.403686,103.914375,  1.400988,103.911677,"OPERATIONAL","HomeMadeKing","ChIJJ_lXja0V2jERjBKV5MOVpOQ",CW37+25 Singapore,6PH5CW37+25,"681 Punggol Drive",NA,NA
"189",  1.402630,103.912925,  1.403857,103.914183,  1.401159,103.911485,"OPERATIONAL","Mini Loft","ChIJfyttqL0V2jERboJYqZoJYc4",CW37+35 Singapore,6PH5CW37+35,"681 Punggol Drive, #03-22 Oasis Terraces",NA,NA
"190",  1.402370,103.913202,  1.403852,103.914233,  1.401154,103.911535,"OPERATIONAL","Oasis Terraces","ChIJo7TzxRkV2jERIHtqiVMqOo4",CW27+W7 Singapore,6PH5CW27+W7,"681 Punggol Drive, Singapore",4.3,NA
"191",  1.384783,103.881961,  1.385699,103.883483,  1.382033,103.880059,"OPERATIONAL","Buangkok Square Mall","ChIJfWoCWmgW2jERanT7N52GIYY",9VMJ+WQ Singapore,6PH59VMJ+WQ,"Block 991 Buangkok Link",4.0,NA
"192",  1.385387,103.901865,  1.387091,103.903451,  1.384393,103.900753,"OPERATIONAL","Rivervale Plaza","ChIJg6GcaBcW2jER_Vyx8tDZ1JU",9WP2+5P Singapore,6PH59WP2+5P,"118 Rivervale Drive",3.9,NA
"193",  1.394228,103.913016,  1.395529,103.914146,  1.392831,103.911448,"OPERATIONAL","Antonio Leather Distributors","ChIJhbzeFb0X2jERVVcR9Va5XlI",9WV7+M6 Singapore,6PH59WV7+M6,"168 Punggol Field, #01-03 Punggol Plaza",NA,NA
"194",  1.394228,103.913016,  1.395734,103.914391,  1.393036,103.911693,"OPERATIONAL","Punggol Plaza","ChIJpwNkYAIW2jERFRkVIyvEAao",9WV7+M6 Singapore,6PH59WV7+M6,"168 Punggol Field",3.8,NA
"195",  1.394175,103.913040,  1.395511,103.914158,  1.392813,103.911460,"OPERATIONAL","F45 Punggol Plaza","ChIJ05IZqxwX2jERiD3CJ8nrfrE",9WV7+M6 Singapore,6PH59WV7+M6,"168 Punggol Field, #02-08B Punggol Plaza",NA,NA
"196",  1.393914,103.913322,  1.395402,103.914299,  1.392704,103.911601,"OPERATIONAL","3S 脚踏车维修店","ChIJedbZNS4X2jERNL6NjErB2mw",9WV7+H8 Singapore,6PH59WV7+H8,"168 Punggol Field, B1-11/12/13/14 Punggol Plaza",NA,NA
"197",  1.384146,103.902041,  1.385450,103.903482,  1.382752,103.900784,"OPERATIONAL","Hdb Sengkang Office","ChIJUekMezwX2jERFmps-iLwrRU",9WM2+MR Singapore,6PH59WM2+MR,"20 Rivervale Drive",NA,NA
"198",  1.379560,103.888071,  1.381097,103.889538,  1.378399,103.886840,"OPERATIONAL","Hougang Green Shopping Mall","ChIJv3smaEEW2jERsPGCT2-DWq4",9VHQ+R6 Singapore,6PH59VHQ+R6,"21 Hougang Street 51",3.9,NA
"199",  1.435440,103.927039,  1.436848,103.928409,  1.434150,103.925711,"OPERATIONAL","KEDAI KAK DEWI","ChIJq8pAf80_2jERir_u0T3IVUM",CWPG+5R Pasir Gudang, Johor, Malaysia,6PH5CWPG+5R,"Zon 20 ni, 36, Jalan Pantai",5.0,NA
"200",  1.440309,103.919914,  1.441638,103.921264,  1.438940,103.918566,"CLOSED_TEMPORARILY","Sime Sembawang Engineering Sdn. Bhd.","ChIJr4eTnNQ_2jERg0xkVhCO6OY",NA,NA,"PLO 336, Jalan Suasa, P.O. Box 55, 81707, Pasir Gudang, Johor",NA,TRUE
"201",  1.437688,103.932374,  1.439043,103.933723,  1.436345,103.931025,"OPERATIONAL","SYNTECH ASIA GLOBAL","ChIJD-GRW5c_2jERsWLMB367_sI",CWQJ+3W Masai, Johor, Malaysia,6PH5CWQJ+3W,"NO.2, Jalan Masjid, Masai",NA,NA
"202",  1.369530,103.848440,  1.370593,103.849974,  1.367895,103.847276,"OPERATIONAL","AMK Hub","ChIJT80kwuYW2jERhogn4ZW0fG4",9R9X+R9 Singapore,6PH59R9X+R9,"53 Ang Mo Kio Avenue 3",4.1,NA
"203",  1.372878,103.847720,  1.374236,103.849015,  1.371538,103.846318,"OPERATIONAL","Djitsun Mall","ChIJ2fIgLeYW2jERNAscVQ4Y-Do",9RFX+53 Singapore,6PH59RFX+53,"5 Ang Mo Kio Central 2",3.5,NA
"204",  1.358606,103.833566,  1.359752,103.834644,  1.357054,103.831946,"OPERATIONAL","Infinitz","ChIJNWbLQhMZ2jER9SkCgjK5f2A",9R5M+CC Singapore,6PH59R5M+CC,"22 Sin Ming Lane, #06-76 Midview City",NA,NA
"205",  1.371949,103.845998,  1.373165,103.847085,  1.370467,103.844387,"OPERATIONAL","Broadway Plaza","ChIJLWB1kOcW2jERY7Rq2bBgbuo",9RCW+Q9 Singapore,6PH59RCW+Q9,"4190 Ang Mo Kio Avenue 6, Singapore",3.7,NA
"206",  1.379679,103.840954,  1.381092,103.842296,  1.378394,103.839598,"OPERATIONAL","Wan Onn Tong Medical Product","ChIJs6K0F8EW2jER7LNRBWDayw0",9RHR+V9 Singapore,6PH59RHR+V9,"631 Ang Mo Kio Avenue 4",NA,NA
"207",  1.371482,103.846456,  1.372784,103.847913,  1.370086,103.845215,"OPERATIONAL","ABC shop","ChIJX0VDsfIX2jEROPzBUBvz-JQ",9RCW+HH Singapore,6PH59RCW+HH,"713 Ang Mo Kio Central 2, Singapore",4.5,NA
"208",  1.371813,103.846979,  1.373266,103.848313,  1.370568,103.845615,"OPERATIONAL","Ang Mo Kio Town Centre","ChIJLVJekOcW2jERMPjR_e1nd8w",9RCW+PQ Singapore,6PH59RCW+PQ,"720 Ang Mo Kio Avenue 6, Singapore",3.0,NA
"209",  1.371703,103.847622,  1.373080,103.849282,  1.370382,103.846584,"OPERATIONAL","Jubilee Square","ChIJ_VQ0s-cW2jERd1Ub9pthffE",9RCX+M2 Singapore,6PH59RCX+M2,"61 Ang Mo Kio Avenue 8",3.6,NA
"210",  1.370498,103.847457,  1.371863,103.848935,  1.369165,103.846237,"OPERATIONAL","House Of Crystal 圆通阁 Holistic Fengshui","ChIJ70m4GJwX2jERWdDLWdW3WvI",9RCW+5X Singapore,6PH59RCW+5X,"Ang Mo Kio Avenue 8, #01-2565 Blk 705",5.0,NA
"211",  1.369420,103.847268,  1.370672,103.848740,  1.367975,103.846042,"OPERATIONAL","51@AMK","ChIJ69XKl-QX2jERDas3FaZuIN0",9R9W+QW Singapore,6PH59R9W+QW,"51 Ang Mo Kio Avenue 3",4.3,NA
"212",  1.369630,103.848204,  1.370983,103.849326,  1.368286,103.846628,"OPERATIONAL","LHUB @ Ang Mo Kio Hub","ChIJoVTyeOoX2jERzALAgXiMUfk",9R9X+V7 Singapore,6PH59R9X+V7,"53 Ang Mo Kio Avenue 3, #B1-80",NA,NA
"213",  1.369630,103.848204,  1.370983,103.849326,  1.368286,103.846628,"OPERATIONAL","Eating @ AMK Hub","ChIJpwfHjPEX2jERFa7uXb3ts9A",9R9X+V7 Singapore,6PH59R9X+V7,"53 Ang Mo Kio Avenue 3, Singapore",NA,NA
"214",  1.369293,103.848125,  1.370496,103.849463,  1.367798,103.846765,"OPERATIONAL","Jurong HDB Board","ChIJ7YwI2uYW2jEROeK7Lv0Z3GM",9R9X+P6 Singapore,6PH59R9X+P6,"housing board",NA,NA
"215",  1.369317,103.848306,  1.370506,103.849661,  1.367808,103.846963,"OPERATIONAL","Jym","ChIJlfV3XUEX2jERU8b167BGEYk",9R9X+P8 Singapore,6PH59R9X+P8,"AMK Hub",NA,NA
"216",  1.369002,103.848159,  1.370378,103.849511,  1.367680,103.846813,"OPERATIONAL","Luxury_Store Designer","ChIJs_nl-P4X2jERZIyLkZGjvIU",9R9X+J7 Singapore,6PH59R9X+J7,"53 Ang Mo Kio Avenue 3, #02 - 22, Singapore",5.0,NA
"217",  1.359403,103.837848,  1.360773,103.839152,  1.358075,103.836454,"OPERATIONAL","Lim Siang Chow Auto","ChIJXUz2ISQX2jERHvbuugAcElw",9R5Q+Q4 Singapore,6PH59R5Q+Q4,"160 Sin Ming Drive",NA,NA
"218",  1.365070,103.865207,  1.366337,103.866707,  1.363639,103.864009,"OPERATIONAL","myVillage","ChIJe9klyv8W2jERYNGDiZ86kbw",9V88+23 Singapore,6PH59V88+23,"1 Maju Avenue",3.9,NA
"219",  1.372390,103.869164,  1.373606,103.870491,  1.370908,103.867793,"OPERATIONAL","Impetus Engineering Pte Ltd","ChIJf8wL7FcW2jERfRYMDyRQuw0",9VC9+XM Singapore,6PH59VC9+XM,"2 Serangoon North Avenue 5",4.2,NA
"220",  1.368220,103.855921,  1.369563,103.857189,  1.366865,103.854491,"OPERATIONAL","Ace Optical Group","ChIJAQDwAPsW2jERIgTQQdsoaQ4",9V94+79 Singapore,6PH59V94+79,"Blk, 449 Ang Mo Kio Avenue 10, #01-1731, 560449",5.0,NA
"221",  1.376061,103.879155,  1.377118,103.880896,  1.374420,103.878198,"OPERATIONAL","Hougang 1","ChIJ0ZkQLVsW2jERY9DgZurtpl8",9VGH+CM Singapore,6PH59VGH+CM,"1 Hougang Street 91",3.9,NA
"222",  1.375281,103.860090,  1.376584,103.861453,  1.373886,103.858756,"OPERATIONAL","Leong Chew Industrial Gas Pte Ltd ( Ang Mo Kio Branch)","ChIJDcb5vkUX2jERx6yY6DGC9Ig",9VG6+42 Singapore,6PH59VG6+42,"",5.0,NA
"223",  1.373786,103.855184,  1.375165,103.856580,  1.372467,103.853882,"OPERATIONAL","Clifford Colour Centre","ChIJQ6NMju8W2jERevaDUxzbAGY",9VF4+G3 Singapore,6PH59VF4+G3,"532 Ang Mo Kio Avenue 10, Singapore",NA,NA
"224",  1.375998,103.870153,  1.377340,103.871620,  1.374643,103.868922,"OPERATIONAL","Popular warehouse","ChIJzT9Fub0X2jERpLIYaX5ucWM",9VGC+93 Singapore,6PH59VGC+93,"",1.5,NA
"225",  1.371824,103.867590,  1.373160,103.868941,  1.370462,103.866243,"OPERATIONAL","MTA & Organisation Pte Ltd","ChIJabkWZLoZ2jERzkNz781w320",9VC9+P2 Singapore,6PH59VC9+P2,"Ang Mo Kio Avenue 3",3.0,NA
"226",  1.377206,103.871677,  1.378557,103.872995,  1.375859,103.870297,"OPERATIONAL","Security Counter @ 6 Serangoon North","ChIJNQjxSYcX2jERXmUBDB6sR00",9VGC+VM Singapore,6PH59VGC+VM,"Serangoon North Avenue 6, #01-01",NA,NA
"227",  1.367740,103.856222,  1.369024,103.857549,  1.366326,103.854851,"OPERATIONAL","Lifang 杂货铺","ChIJh2-7TuMW2jERVjRX2gjvz6A",9V94+3F Singapore,6PH59V94+3F,"Ang Mo Kio Street 43",NA,NA
"228",  1.369265,103.851179,  1.370614,103.852528,  1.367916,103.849830,"OPERATIONAL","Jeunesse Distribution: Reserve","ChIJk3yBV-oX2jERXfrCB6ZaaJw",9V92+PF Singapore,6PH59V92+PF,"Singapore",NA,NA
"229",  1.365143,103.865172,  1.366476,103.866486,  1.363778,103.863788,"OPERATIONAL","My Village","ChIJd0o3yf8W2jERGTwFFM7iNBo",9V88+33 Singapore,6PH59V88+33,"Maju Avenue",4.5,NA
"230",  1.365060,103.865107,  1.366376,103.866677,  1.363678,103.863979,"OPERATIONAL","Paris Chic Serangoon","ChIJkwUFbIgX2jERiAlVtIdVMyw",9V88+22 Singapore,6PH59V88+22,"My Village #01-07, 1 Maju Avenue",5.0,NA
"231",  1.369740,103.872699,  1.371004,103.874072,  1.368306,103.871374,"OPERATIONAL","Serangoon North Village","ChIJBVMWXBsX2jERjNYuvvWLBGc",9V9F+V3 Singapore,6PH59V9F+V3,"152 Serangoon North Avenue 1, #1, Singapore",NA,NA
"232",  1.362803,103.855596,  1.364149,103.857055,  1.361451,103.854357,"OPERATIONAL","Best Price 99 Confectionery","ChIJfZ3pNx0X2jERfuftO8cu3L8",9V74+46 Singapore,6PH59V74+46,"410 Ang Mo Kio Avenue 10, Singapore",NA,NA
"233",  1.359469,103.885129,  1.360689,103.886530,  1.357991,103.883832,"OPERATIONAL","Heartland Mall Kovan","ChIJ1V9s-bMX2jERQL59mMdHw7I",9V5P+Q3 Singapore,6PH59V5P+Q3,"205 Hougang Street 21",3.9,NA
"234",  1.372589,103.893722,  1.374110,103.895032,  1.371412,103.892334,"OPERATIONAL","Hougang Mall","ChIJTzOjnDcW2jERHyoyj5LFmQ4",9VFV+2F Singapore,6PH59VFV+2F,"90 Hougang Avenue 10",4.0,NA
"235",  1.372210,103.893194,  1.373704,103.894562,  1.371007,103.891864,"OPERATIONAL","Hougang Central Hub","ChIJpSkolzcW2jERcEANMjoQFyU",9VCV+V7 Singapore,6PH59VCV+V7,"814 Hougang Avenue 10, Singapore",4.0,NA
"236",  1.372455,103.893828,  1.373843,103.894973,  1.371145,103.892275,"OPERATIONAL","My Digital Lock (Hougang Mall) Selling HDB Door, Gate, Safe and Digital Lock","ChIJY3Vto9AX2jER4QQzduZ3qP0",9VCV+XG Singapore,6PH59VCV+XG,"90 Hougang Avenue 10, #B1-38",5.0,NA
"237",  1.372455,103.893828,  1.373843,103.894973,  1.371145,103.892275,"OPERATIONAL","CUBE-i Hougang Mall","ChIJV4TK5LQX2jERtfK8XM-mN0g",9VCV+XG Singapore,6PH59VCV+XG,"90 Hougang Avenue 10, #03-13",5.0,NA
"238",  1.371797,103.894190,  1.372916,103.895732,  1.370218,103.893034,"OPERATIONAL","Kang Kar Mall","ChIJI0x7aQsX2jERpKnjZ6nfvjQ",9VCV+PM Singapore,6PH59VCV+PM,"100 Hougang Avenue 10, Singapore",3.7,NA
"239",  1.370596,103.895412,  1.371925,103.896810,  1.369227,103.894112,"OPERATIONAL","Probeau Wellness","ChIJfREwZ_8X2jER09WHWk0nhSg",9VCW+65 Singapore,6PH59VCW+65,"1187 Upper Serangoon Road, #01-58 The Midtown",NA,NA
"240",  1.370400,103.895089,  1.371836,103.896697,  1.369138,103.893999,"OPERATIONAL","The bloomers and makers","ChIJo8JobzkT2jERKK7jzdDLYvw",9VCW+52 Singapore,6PH59VCW+52,"1189 Upper Serangoon Road, #01-13",2.0,NA
"241",  1.359479,103.885050,  1.360689,103.886496,  1.357992,103.883798,"OPERATIONAL","She Studio","ChIJud-5-bMX2jERE60eGMPzZFs",9V5P+Q2 Singapore,6PH59V5P+Q2,"205 Hougang Street 21, Singapore",NA,NA
"242",  1.358785,103.886928,  1.360046,103.888254,  1.357348,103.885556,"OPERATIONAL","Korea Wave Spa Salon","ChIJHeQ4OrcX2jERhT9LxRPGs5Y",9V5P+GQ Singapore,6PH59V5P+GQ,"Hougang Street 21, #02-201 Blk 208",4.0,NA
"243",  1.358118,103.884449,  1.359592,103.885999,  1.356894,103.883301,"OPERATIONAL","Kovan City","ChIJWVSN3DkX2jERjAO4_DuCiDo",9V5M+6Q Singapore,6PH59V5M+6Q,"203 Hougang Street 21, Singapore",4.2,NA
"244",  1.378252,103.941763,  1.379610,103.942971,  1.376912,103.940274,"OPERATIONAL","Wee Jia","ChIJl8tJvr492jERfhZnBLgRPBw",9WHR+8P Singapore,6PH59WHR+8P,"625 Elias Road",1.0,NA
"245",  1.378305,103.941872,  1.379717,103.943155,  1.377019,103.940457,"OPERATIONAL","Elias Mall","ChIJO78EpL492jERuWZcaOf26DA",9WHR+8P Singapore,6PH59WHR+8P,"Elias Road, Elias Mall",3.8,NA
"246",  1.379044,103.935938,  1.381181,103.937810,  1.377976,103.935051,"OPERATIONAL","Pasir Ris West Plaza","ChIJJxP6n5U92jERsaST_Cdf5Jw",9WHP+J9 Singapore,6PH59WHP+J9,"734 Pasir Ris Street 72",3.8,NA
"247",  1.375535,103.936469,  1.376918,103.937885,  1.374220,103.935187,"OPERATIONAL","UnusuallyCreation - Founder Of 3D Figurine’s","ChIJaUuzVnw92jERfjhwAKNXPEk",9WGP+6H Singapore,6PH59WGP+6H,"771 Pasir Ris Street 71, Block 771, Singapore",NA,NA
"248",  1.377628,103.954623,  1.378873,103.957665,  1.373893,103.951418,"OPERATIONAL","Downtown East","ChIJHeeu2LU92jER7QLDVe4tKf0",9XH3+3R Singapore,6PH59XH3+3R,"1 Pasir Ris Close",4.3,NA
"249",  1.375981,103.955574,  1.377290,103.957153,  1.374592,103.954455,"OPERATIONAL","E!Hub","ChIJ8SnE3rM92jERO9uVIxvDqTk",9XG4+96 Singapore,6PH59XG4+96,"1 Pasir Ris Close",4.3,NA
"250",  1.372417,103.949658,  1.373886,103.951010,  1.371188,103.948312,"OPERATIONAL","White Sands","ChIJQyaM-6892jER4DhQn_hqaYE",9WCX+XV Singapore,6PH59WCX+XV,"1 Pasir Ris Central Street 3",4.1,NA
"251",  1.354035,103.945369,  1.355633,103.946669,  1.352935,103.943971,"OPERATIONAL","Tampines 1","ChIJTVVVIA492jER3TWGPpL6gRk",9W3W+J4 Singapore,6PH59W3W+J4,"10 Tampines Central 1, Singapore",4.2,NA
