"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"1",  1.330933,103.799107,  1.332188,103.800362,  1.329490,103.797664,"OPERATIONAL","Shell","ChIJPxkQ5aEQ2jERdkapcj4Gj_Q",8QJX+9J Singapore,6PH58QJX+9J,"648 Dunearn Road",3.8,NA
"2",  1.332993,103.790384,  1.334476,103.791780,  1.331778,103.789082,"OPERATIONAL","7-Eleven + Mr Softee","ChIJc3gDpZsQ2jERBTx5b6u6eNs",8QMR+55 Singapore,6PH58QMR+55,"Bukit Timah Road, No.901",1.9,NA
"3",  1.331059,103.795158,  1.332397,103.796542,  1.329699,103.793844,"OPERATIONAL","7-Eleven","ChIJwYEu154Q2jER3_DQUttS4Qg",8QJW+C3 Singapore,6PH58QJW+C3,"Sixth Avenue, No.6",2.0,NA
"4",  1.338605,103.776915,  1.339911,103.778419,  1.337213,103.775721,"OPERATIONAL","Shell","ChIJm7_KSogQ2jERVnPt5NL5SJ8",8QQG+CQ Singapore,6PH58QQG+CQ,"35 Upper Bukit Timah Road",4.0,NA
"5",  1.339922,103.773874,  1.341215,103.775190,  1.338517,103.772492,"OPERATIONAL","7-Eleven + Mr Softee","ChIJMdBuFWIQ2jERFl7NvNuJp4w",8QQF+XG Singapore,6PH58QQF+XG,"19 Toh Yi Drive, #01-117",4.0,NA
"6",  1.335220,103.786800,  1.336510,103.788037,  1.333812,103.785339,"OPERATIONAL","Caltex Binjai Park","ChIJWU0lS4UQ2jERmHbJY9537aY",8QPP+3P Singapore,6PH58QPP+3P,"836 Dunearn Road",4.1,NA
"7",  1.334556,103.810049,  1.335986,103.811452,  1.333288,103.808754,"OPERATIONAL","Yan'S Shop","ChIJyf7yia8Q2jERIPs3ntHJ1lo",8RM6+R2 Singapore,6PH58RM6+R2,"251A Arcadia Road, #02 09A",NA,NA
"8",  1.336531,103.787035,  1.337893,103.788415,  1.335195,103.785717,"OPERATIONAL","Ryan's Grocery","ChIJJU4GBJAQ2jERTxqkW9Y4qcc",8QPP+JR Singapore,6PH58QPP+JR,"29 Binjai Park, Singapore",3.1,NA
"9",  1.331033,103.798838,  1.332267,103.800146,  1.329569,103.797448,"OPERATIONAL","Cheers","ChIJKY0JDaoR2jERJfcWhu4w5zg",8QJX+CG Singapore,6PH58QJX+CG,"650 Dunearn Road",3.0,NA
"10",  1.336212,103.786905,  1.337598,103.788291,  1.334900,103.785593,"OPERATIONAL","FairPrice Xpress","ChIJ1_4wpwsR2jER5LqBqRieK2w",8QPP+FQ Singapore,6PH58QPP+FQ,"15 Binjai Park",NA,NA
"11",  1.330872,103.799066,  1.332228,103.800418,  1.329530,103.797720,"OPERATIONAL","Shell Select","ChIJzcEfwJUR2jER-UZbIhKzi9k",8QJX+8J Singapore,6PH58QJX+8J,"648 Dunearn Road, Singapore",NA,NA
"12",  1.331706,103.806522,  1.333033,103.807847,  1.330335,103.805149,"OPERATIONAL","FairPrice Xpress","ChIJyXvizgIR2jERzMPEYb4kV5k",8RJ4+MJ Singapore,6PH58RJ4+MJ,"30 Greenwood Avenue, Singapore",3.3,NA
"13",  1.335214,103.786745,  1.336499,103.788073,  1.333801,103.785375,"OPERATIONAL","Star Mart","ChIJyTcDFVoR2jERhd2a6YLfkAY",8QPP+3M Singapore,6PH58QPP+3M,"836 Dunearn Road, Singapore",NA,NA
"14",  1.330081,103.798998,  1.331426,103.800346,  1.328728,103.797648,"OPERATIONAL","Cheers","ChIJ2TcQPgUR2jERcVZ__Kym2lY",8QJX+2H Singapore,6PH58QJX+2H,"751 Bukit Timah Road",1.7,NA
"15",  1.352083,103.819836,  1.353432,103.821185,  1.350734,103.818487,"OPERATIONAL","Jinky abais","ChIJD5g5vNkR2jERZ-p-miBLIOc",9R29+RW Singapore,6PH59R29+RW,"Singapore",NA,NA
"16",  1.330674,103.794989,  1.332103,103.796386,  1.329405,103.793688,"OPERATIONAL","FairPrice Xpress","ChIJJRAwN58R2jERDal2MBZ9O-Q",8QJV+7X Singapore,6PH58QJV+7X,"22 Sixth Avenue",4.8,NA
"17",  1.331242,103.806954,  1.332536,103.808476,  1.329838,103.805778,"OPERATIONAL","Moh Lee Food Supplies & Co.","ChIJjVgggaYQ2jERYYk3cI3tSsg",8RJ4+FQ Singapore,6PH58RJ4+FQ,"12 Greenwood Avenue",NA,NA
"18",  1.338701,103.778665,  1.340090,103.780037,  1.337392,103.777339,"OPERATIONAL","Cyber X'treme","ChIJs12GA4kQ2jERJ7UUsr8k1ow",8QQH+FF Singapore,6PH58QQH+FF,"Jalan Anak Bukit, #B2-06 No. 1",NA,NA
"19",  1.337024,103.779432,  1.338492,103.780920,  1.335794,103.778222,"OPERATIONAL","EagleWings Mart","ChIJ5U-LqrUR2jERHuI9nOYebRI",8QPH+RQ Singapore,6PH58QPH+RQ,"9 King Albert Park, #01-24 KAP Residences Mall",NA,NA
"20",  1.342559,103.776780,  1.343908,103.778129,  1.341210,103.775431,"OPERATIONAL","7-Eleven","ChIJmf0ac9UZ2jERF3ybhm5xFs0",8QVG+2P Singapore,6PH58QVG+2P,"144 Bukit Timah Road, #01-01 Beauty World Centre",1.0,NA
"21",  1.342282,103.776501,  1.343631,103.777850,  1.340933,103.775152,"OPERATIONAL","Waroeng Indo Beauty World","ChIJezlgthoR2jER9WY26xSBMFM",8QRG+WJ Singapore,6PH58QRG+WJ,"144 Upper Bukit Timah Road, #03-22, Singapore",NA,NA
"22",  1.342374,103.776259,  1.343834,103.777574,  1.341136,103.774876,"OPERATIONAL","Chia Weng Hung","ChIJuQJwcYoQ2jERWwwSV0Bnta0",8QRG+WG Singapore,6PH58QRG+WG,"144 Upper Bukit Timah Road, #01-K10",NA,NA
"23",  1.338566,103.776984,  1.339979,103.778187,  1.337281,103.775489,"OPERATIONAL","Shell Select","ChIJFXd4xz4R2jERMnVL6L_bEMI",8QQG+CQ Singapore,6PH58QQG+CQ,"35 Upper Bukit Timah Road, Singapore",NA,NA
"24",  1.328216,103.813702,  1.329564,103.815063,  1.326866,103.812365,"OPERATIONAL","Choices","ChIJJdwIuqkQ2jERQOQP9u6XOA4",8RH7+7F Singapore,6PH58RH7+7F,"31 Adam Road, Singapore",NA,NA
"25",  1.339685,103.776082,  1.340827,103.777474,  1.338129,103.774776,"OPERATIONAL","Kwee Choon","ChIJd7vgwokQ2jERw0yw1irRUVE",8QQG+VC Singapore,6PH58QQG+VC,"51 Upper Bukit Timah Road, #01-74 Market & Food Centre",NA,NA
"26",  1.339574,103.775968,  1.340772,103.777417,  1.338074,103.774719,"OPERATIONAL","Lian Hup","ChIJu8Kz3IkQ2jERseVjOFkbWKE",8QQG+R9 Singapore,6PH58QQG+R9,"51 Upper Bukit Timah Road, #01-69 Market & Food Centre",NA,NA
"27",  1.345867,103.772154,  1.347310,103.773649,  1.344612,103.770951,"OPERATIONAL","Shell","ChIJ7Yu8K14Q2jERC-7fDI6Eums",8QWC+8V Singapore,6PH58QWC+8V,"219 Upper Bukit Timah Road",3.9,NA
"28",  1.345195,103.773391,  1.346590,103.774732,  1.343892,103.772034,"OPERATIONAL","FairPrice Xpress","ChIJpzWlMsQR2jER1qTgQWOhWgM",8QWF+39 Singapore,6PH58QWF+39,"213 Upper Bukit Timah Road, Singapore",4.2,NA
"29",  1.339958,103.774803,  1.341352,103.776151,  1.338654,103.773453,"OPERATIONAL","Cheers","ChIJ3dnnWPAR2jERr0Qu8ZKoVLM",8QQF+XW Singapore,6PH58QQF+XW,"37 Jalan Jurong Kechil",3.7,NA
"30",  1.345901,103.772170,  1.347276,103.773524,  1.344578,103.770827,"OPERATIONAL","Shell Select","ChIJmTChK14Q2jERXlN8GEWPIys",8QWC+9V Singapore,6PH58QWC+9V,"219 Upper Bukit Timah Road, Singapore",4.3,NA
"31",  1.357912,103.828437,  1.359285,103.829819,  1.356587,103.827121,"OPERATIONAL","Cheers","ChIJJ2FZZtIX2jERIPIidwTAzAs",9R5H+59 Singapore,6PH59R5H+59,"353 Upper Thomson Road",3.7,NA
"32",  1.398917,103.818088,  1.400271,103.819444,  1.397573,103.816746,"OPERATIONAL","7-Eleven","ChIJgYszUFQR2jERn_yqiTgwNxw",9RX9+H6 Singapore,6PH59RX9+H6,"Upper Thomson Road, No.912",1.0,NA
"33",  1.377125,103.772943,  1.378367,103.774221,  1.375669,103.771523,"OPERATIONAL","7-Eleven + Mr Softee","ChIJT70oIqcR2jERId47daeKIK8",9QGF+V5 Singapore,6PH59QGF+V5,"259 Bukit Panjang Ring Road, #01-20",3.3,NA
"34",  1.373033,103.828907,  1.374376,103.830118,  1.371678,103.827421,"OPERATIONAL","Cheers","ChIJLxbjVp0X2jERktQ_m12eah4",9RFH+6H Singapore,6PH59RFH+6H,"594 Upper Thomson Road",NA,NA
"35",  1.383867,103.770521,  1.385352,103.771877,  1.382654,103.769179,"OPERATIONAL","7-Eleven + Mr Softee","ChIJt4eqXJ8R2jER36KWDuOUl1s",9QMC+G6 Singapore,6PH59QMC+G6,"445 Fajar Road, #01-556, Fajar Shopping Centre, Singapore",3.3,NA
"36",  1.370025,103.828190,  1.371362,103.829662,  1.368664,103.826964,"OPERATIONAL","Shell","ChIJW-omaNEW2jER6CbhZ1T0ThE",9RCH+27 Singapore,6PH59RCH+27,"551 Upper Thomson Road",3.9,NA
"37",  1.371685,103.828804,  1.372987,103.830196,  1.370289,103.827498,"OPERATIONAL","Choices","ChIJoRt1vtEW2jER8-ICDY2cxrY",9RCH+MG Singapore,6PH59RCH+MG,"1 Jalan Leban",NA,NA
"38",  1.371385,103.829018,  1.372789,103.830334,  1.370091,103.827636,"OPERATIONAL","7-Eleven","ChIJE0iBpNEW2jERs4i2771s5qc",9RCH+HJ Singapore,6PH59RCH+HJ,"Jalan Leban, No.6",2.9,NA
"39",  1.403595,103.790672,  1.404944,103.792021,  1.402246,103.789323,"OPERATIONAL","Mandai Mart","ChIJ_b410NAT2jERgKIfPE3ByFg",CQ3R+C7 Singapore,6PH5CQ3R+C7,"80 Mandai Lake Road, Singapore",NA,NA
"40",  1.370891,103.828278,  1.372149,103.829740,  1.369451,103.827042,"OPERATIONAL","Caltex Upper Thomson","ChIJXZVqd9EW2jERZRfFbIlHsYQ",9RCH+98 Singapore,6PH59RCH+98,"555 Upper Thomson Road",3.8,NA
"41",  1.384584,103.825521,  1.385930,103.826715,  1.383232,103.824017,"OPERATIONAL","Cheers Holdings (p) Ltd","ChIJKxR9mrUW2jERsGxzJ3YOh6g",9RMG+R6 Singapore,6PH59RMG+R6,"680 Upper Thomson Road",NA,NA
"42",  1.398996,103.818126,  1.400330,103.819433,  1.397632,103.816735,"OPERATIONAL","Sin Huat Hin","ChIJgYszUFQR2jER1-VJjd5F1D0",9RX9+H7 Singapore,6PH59RX9+H7,"912 Upper Thomson Road",1.0,NA
"43",  1.399842,103.817777,  1.401144,103.818985,  1.398446,103.816287,"OPERATIONAL","Shell Select","ChIJgfUWTZER2jER4qNPmtz-6Zw",9RX9+W4 Singapore,6PH59RX9+W4,"1200 Upper Thomson Road, Singapore",NA,NA
"44",  1.399887,103.817790,  1.401261,103.818968,  1.398563,103.816270,"OPERATIONAL","Shell","ChIJkbwYulUR2jERRq61ZwWtOnk",9RX9+X4 Singapore,6PH59RX9+X4,"1200 Upper Thomson Road",4.1,NA
"45",  1.377948,103.773340,  1.379327,103.774778,  1.376629,103.772080,"OPERATIONAL","Convenience Plus","ChIJ08z-ThQR2jERSoTcHrvMOFM",9QHF+58 Singapore,6PH59QHF+58,"260 Bangkit Road, #01-41 Block 260, Singapore",1.7,NA
"46",  1.377894,103.773226,  1.379242,103.774504,  1.376544,103.771806,"OPERATIONAL","San Huat Mini Market","ChIJ46JxMKcR2jER7DnCr2kFzEs",9QHF+57 Singapore,6PH59QHF+57,"258 Bukit Panjang Ring Road, Singapore",NA,NA
"47",  1.373480,103.773673,  1.374956,103.775117,  1.372258,103.772419,"OPERATIONAL","HAO mart","ChIJZQ2LC6gR2jEREJ9ZLGQfUWg",9QFF+9F Singapore,6PH59QFF+9F,"#01-595 Blk, 205 Petir Road",3.4,NA
"48",  1.383394,103.772774,  1.384746,103.774169,  1.382048,103.771471,"OPERATIONAL","Choices","ChIJSzkVURMR2jERdn88FvxtKKk",9QMF+94 Singapore,6PH59QMF+94,"41 Bukit Panjang Ring Road, Singapore",NA,NA
"49",  1.386496,103.826689,  1.387551,103.827898,  1.384853,103.825200,"OPERATIONAL","Wahjudi Budiman","ChIJ49WHF7QW2jERGl-BfZlCmic",9RPG+HM Singapore,6PH59RPG+HM,"6 Tagore Drive, Singapore",NA,NA
"50",  1.387167,103.772677,  1.388578,103.773954,  1.385880,103.771256,"OPERATIONAL","Heng Joo Guan Minimart","ChIJORWAZJ4R2jERuW6CCT1T0as",9QPF+V3 Singapore,6PH59QPF+V3,"BLK 465 SEGAR ROAD#01-150 670465",NA,NA
"51",  1.370462,103.828192,  1.371797,103.829684,  1.369099,103.826986,"OPERATIONAL","Cheers","ChIJVVVVZdEW2jERHMnOeNlrLq8",9RCH+57 Singapore,6PH59RCH+57,"553 Upper Thomson Road",NA,NA
"52",  1.376153,103.771294,  1.377602,103.772679,  1.374904,103.769981,"OPERATIONAL","A8 Pending Kiosk","ChIJk-MK9qYR2jERtheYSXO69Mo",9QGC+FG Singapore,6PH59QGC+FG,"9 Pending Road, Singapore",NA,NA
"53",  1.383968,103.771241,  1.385391,103.772316,  1.382693,103.769618,"OPERATIONAL","S.K. Najeera Mart","ChIJgT7VaJ8R2jERW-GlptBcHaE",9QMC+HF Singapore,6PH59QMC+HF,"419 Fajar Road, Singapore",NA,NA
"54",  1.383626,103.770872,  1.385231,103.772023,  1.382533,103.769325,"OPERATIONAL","Teck Koh Foo Marketing & Foodstuff Services","ChIJVQrPXZ8R2jERo2YoAbtsi3E",9QMC+F8 Singapore,6PH59QMC+F8,"443 Fajar Road, Singapore",NA,NA
"55",  1.370882,103.828150,  1.372212,103.829684,  1.369514,103.826986,"OPERATIONAL","Star Mart","ChIJTUkGd9EW2jER1eiVJXYvGL4",9RCH+97 Singapore,6PH59RCH+97,"555 Upper Thomson Road, Singapore",NA,NA
"56",  1.369915,103.828025,  1.371245,103.829573,  1.368547,103.826875,"OPERATIONAL","Shell Select","ChIJq-VQsfkX2jERfCLmoZKyuhs",9R9H+X6 Singapore,6PH59R9H+X6,"551 Upper Thomson Road, Singapore",NA,NA
"57",  1.370453,103.828248,  1.371791,103.829712,  1.369093,103.827014,"OPERATIONAL","Cheers","ChIJyx7Ey44X2jERQoCjwdB2N1M",9RCH+57 Singapore,6PH59RCH+57,"553 Upper Thomson Road",NA,NA
"58",  1.403485,103.818500,  1.404854,103.819802,  1.402157,103.817104,"OPERATIONAL","Star Mart","ChIJ0VN3Uv4T2jERlcZZurEINDA",CR39+99 Singapore,6PH5CR39+99,"Singapore",NA,NA
"59",  1.385938,103.770309,  1.387238,103.771627,  1.384540,103.768929,"OPERATIONAL","HAO Halal Hub","ChIJd8C4iFsR2jER9PfwZDiD4E0",9QPC+94 Singapore,6PH59QPC+94,"#01-681 Blk, 435 Bukit Panjang Ring Road",5.0,NA
"60",  1.403947,103.818828,  1.405243,103.820256,  1.402545,103.817558,"OPERATIONAL","SB Mart","ChIJdZ0aJV0T2jER_RBoIpa71eg",CR39+HG Singapore,6PH5CR39+HG,"25 Springside Green, #01-09 The Brooks II",NA,NA
"61",  1.431221,103.793767,  1.432801,103.795237,  1.430103,103.792539,"OPERATIONAL","7-Eleven + Mr Softee","ChIJQ-phSKMT2jERRlLdwvDxCVc",CQJV+FG Singapore,6PH5CQJV+FG,"548 Woodlands Drive 44, #01-09 Vista Point",2.3,NA
"62",  1.437290,103.795476,  1.438417,103.796717,  1.435719,103.794019,"OPERATIONAL","7-Eleven + Mr Softee","ChIJVRBC96AT2jERaUP2MWrylJM",CQPW+W5 Singapore,6PH5CQPW+W5,"888 Woodlands Drive 50, #01-705 888 Plaza, Singapore",3.5,NA
"63",  1.436093,103.785947,  1.437332,103.787522,  1.434634,103.784824,"OPERATIONAL","7-Eleven + Mr Softee","ChIJq6bvoqgT2jERLFmI6Gitui8",CQPP+C9 Singapore,6PH5CQPP+C9,"1 Woodlands Square, #01-K09 Causeway Point",2.6,NA
"64",  1.410702,103.782895,  1.412098,103.784238,  1.409401,103.781540,"OPERATIONAL","Take n Go AI Mart","ChIJLYJ2W5QT2jERYg4LKCptpq4",CQ6M+75 Singapore,6PH5CQ6M+75,"Mandai Road, forest park",NA,NA
"65",  1.427370,103.794327,  1.428716,103.795636,  1.426018,103.792938,"OPERATIONAL","Cheers","ChIJ_bsoiDwT2jER_V04fS6QBoY",CQGV+WP Singapore,6PH5CQGV+WP,"30 Woodlands Drive 17, B1-04/05 Woodlands South MRT Station",3.6,NA
"66",  1.430834,103.794080,  1.432238,103.795369,  1.429540,103.792671,"OPERATIONAL","Entrust Provision","ChIJz4jYRqMT2jER9DZ_KBXinYM",CQJV+8J Singapore,6PH5CQJV+8J,"548 Woodlands Drive 44",5.0,NA
"67",  1.431338,103.793894,  1.432846,103.795326,  1.430148,103.792628,"OPERATIONAL","Cheers Vista Point","ChIJI-OOmWQT2jER_ITZVBCFcCw",CQJV+GH Singapore,6PH5CQJV+GH,"548 Woodlands Drive 44, #01-06 Vista Point",4.0,NA
"68",  1.428039,103.785310,  1.429395,103.786631,  1.426697,103.783933,"OPERATIONAL","3C Mini mart @ Parc Rosewood","ChIJk2-KeVIT2jERjqyrFzbBD7Y",CQHP+64 Singapore,6PH5CQHP+64,"93 Rosewood Drive",NA,NA
"69",  1.434079,103.800276,  1.435425,103.801493,  1.432728,103.798795,"OPERATIONAL","P.S Anantha Minimart","ChIJUSfHyJgT2jEReGqzg1AlWus",CRM2+J4 Singapore,6PH5CRM2+J4,"626A Woodlands Drive 52, #01-02, Singapore",2.5,NA
"70",  1.434228,103.790077,  1.435597,103.791370,  1.432900,103.788672,"OPERATIONAL","Grocery Store","ChIJV1kvLqQT2jERKYWW7n-5sTY",CQMR+M2 Singapore,6PH5CQMR+M2,"515A Woodlands Drive 14",3.0,NA
"71",  1.430968,103.784298,  1.432322,103.785646,  1.429624,103.782948,"OPERATIONAL","FairPrice Xpress","ChIJ5yUEzBMT2jERSlWc1VN-vIE",CQJM+9P Singapore,6PH5CQJM+9P,"50 Woodlands Avenue 1",4.4,NA
"72",  1.435580,103.791878,  1.437037,103.793202,  1.434339,103.790504,"OPERATIONAL","HAO Halal Hub","ChIJMb9fIyIT2jERQo9v6mebRAw",CQPR+6Q Singapore,6PH5CQPR+6Q,"#01-24 Blk, 895B Woodlands Drive 50",2.5,NA
"73",  1.435573,103.791546,  1.436781,103.792849,  1.434083,103.790151,"OPERATIONAL","HAO Mart","ChIJJ4IIvKYT2jERQlMFaMGlwqk",CQPR+6J Singapore,6PH5CQPR+6J,"895B Woodlands Drive 50, Block 895B",3.2,NA
"74",  1.437327,103.797198,  1.438498,103.798552,  1.435800,103.795854,"OPERATIONAL","C & H Minimart 2018","ChIJdyIuNKAT2jERxc_yCvp_XmE",CQPW+WV Singapore,6PH5CQPW+WV,"HDB Woodlands #01-105, 605 Woodlands Drive 42 (S)730605, 605 Woodlands Drive 42, Block 605",5.0,NA
"75",  1.437529,103.800409,  1.438794,103.801770,  1.436096,103.799072,"OPERATIONAL","Beyond Business International Pte Ltd","ChIJpaXmpJ8T2jERKF5TrY2wqjI",CRQ2+25 Singapore,6PH5CRQ2+25,"646 Woodlands Ring Road, Block 646 Block 646",NA,NA
"76",  1.437217,103.795350,  1.438380,103.796654,  1.435682,103.793957,"OPERATIONAL","Nippon Paint","ChIJdwX__qAT2jERHnc0iZ13RnQ",CQPW+V4 Singapore,6PH5CQPW+V4,"888 Woodlands Drive 50, #01-703",NA,NA
"77",  1.429777,103.780650,  1.431267,103.782290,  1.428569,103.779593,"OPERATIONAL","Miracle Leaf Trading","ChIJAQAQBLIT2jERVFe01tn1s80",NA,NA,"335 Woodlands Street 32, Block 335, Singapore",NA,NA
"78",  1.437513,103.795079,  1.438600,103.796462,  1.435902,103.793764,"OPERATIONAL","Manjari Mini Mart Pte Ltd","ChIJQSkW_qAT2jER_E2Aa6hxzpY",CQQW+22 Singapore,6PH5CQQW+22,"888 Woodlands Drive 50, #01-721, Singapore",5.0,NA
"79",  1.434881,103.786174,  1.436528,103.787431,  1.433830,103.784733,"OPERATIONAL","7-Eleven","ChIJQwy6k2oT2jERc1tfxhi6Dig",CQMP+XF Singapore,6PH5CQMP+XF,"6 Woodlands Square, #01-03 Woods Square",4.0,NA
"80",  1.430464,103.779701,  1.431896,103.780934,  1.429198,103.778236,"OPERATIONAL","Jmart","ChIJA4GDG5QT2jERIEbEJ5y8sPc",CQJH+5V Singapore,6PH5CQJH+5V,"326 Woodlands Street 32, Block 326, Singapore",5.0,NA
"81",  1.430389,103.779587,  1.431677,103.780935,  1.428979,103.778238,"OPERATIONAL","Win & Ning Enterprise","ChIJMwX_8BMT2jERmgePHlF9tTQ",CQJH+5R Singapore,6PH5CQJH+5R,"326 Woodlands Street 32, #01-105 Block 326, Singapore",3.0,NA
"82",  1.430389,103.779587,  1.431677,103.780935,  1.428979,103.778238,"OPERATIONAL","T Family Mart","ChIJg51TQ9oT2jER-A8TcmIcvxY",CQJH+5R Singapore,6PH5CQJH+5R,"326 Woodlands Street 32, # 01-109",4.2,NA
"83",  1.430465,103.779628,  1.431897,103.780898,  1.429200,103.778200,"OPERATIONAL","Lim Say Chai","ChIJ8X1t860T2jER8iyfCwOuMe0",CQJH+5V Singapore,6PH5CQJH+5V,"HDB Woodlands #01-119, 326 Woodlands Street 32 (S)730326",5.0,NA
"84",  1.436360,103.787779,  1.437580,103.789078,  1.434882,103.786380,"OPERATIONAL","Cheers","ChIJjVF2DHcT2jERoX77ZMPLbXc",CQPQ+G4 Singapore,6PH5CQPQ+G4,"11 Woodlands Square, #B1-28, Woodlands MRT Station, Singapore",NA,NA
"85",  1.430777,103.779486,  1.432113,103.780938,  1.429415,103.778240,"OPERATIONAL","STT mart","ChIJrwAfphoT2jER-HBMZ1g9gJY",CQJH+8Q Singapore,6PH5CQJH+8Q,"325 Woodlands Street 32",5.0,NA
"86",  1.435840,103.786254,  1.437226,103.787680,  1.434528,103.784982,"OPERATIONAL","Honey Bee Cup Pte Ltd","ChIJq6bvoqgT2jERrSsENP1UB34",CQPP+8G Singapore,6PH5CQPP+8G,"1 Woodlands Square",NA,NA
"87",  1.439790,103.801450,  1.441030,103.802898,  1.438332,103.800200,"OPERATIONAL","Guan Huat Provision Shop","ChIJg_ysn3UT2jER8pKkSm1UEqo",CRQ2+WH Singapore,6PH5CRQ2+WH,"678 Woodlands Avenue 6",NA,NA
"88",  1.436897,103.786581,  1.438352,103.788297,  1.435654,103.785599,"OPERATIONAL","11-8 Mart","ChIJ0Zy83wcT2jERArioCNmcDcU",CQPP+QJ Singapore,6PH5CQPP+QJ,"30 Woodlands Avenue 2, #01-46 Woodland MRT",NA,NA
"89",  1.436897,103.786581,  1.438352,103.788297,  1.435654,103.785599,"OPERATIONAL","Cheers Woodlands MRT Station","ChIJGywbU-cT2jERNeL92Fhz3F8",CQPP+QJ Singapore,6PH5CQPP+QJ,"30 Woodlands Avenue 2, #01-35/36, Woodlands MRT Station, Singapore",3.0,NA
"90",  1.439910,103.794011,  1.441321,103.795323,  1.438623,103.792625,"OPERATIONAL","AS-SALAM Minimart","ChIJoxdADQoT2jER4Hhc-tWPjqk",CQQV+XJ Singapore,6PH5CQQV+XJ,"859 Woodlands Street 83",4.3,NA
"91",  1.445347,103.773362,  1.446687,103.774374,  1.443989,103.771676,"OPERATIONAL","Alaudeen Trade","ChIJx4tx2_0S2jERmvWxdp_RAKs",CQWF+48 Singapore,6PH5CQWF+48,"206 Marsiling Drive, Singapore",NA,NA
"92",  1.440596,103.800970,  1.441945,103.802319,  1.439247,103.799621,"OPERATIONAL","7-Eleven","ChIJIVSBDHUT2jERnQjjwbJ-JVM",CRR2+69 Singapore,6PH5CRR2+69,"70 Woodlands Avenue 7, #01-03, Admiralty MRT Station, Singapore",2.3,NA
"93",  1.446158,103.798007,  1.447343,103.799692,  1.444645,103.796994,"OPERATIONAL","7-Eleven + Mr Softee","ChIJnc050gwT2jER1oFwtMGF8Z4",CQWX+F6 Singapore,6PH5CQWX+F6,"Blk.768 Woodlands Avenue 6, #01-06",4.1,NA
"94",  1.442472,103.790760,  1.443924,103.791852,  1.441226,103.789154,"OPERATIONAL","Buzz","ChIJP23wFgkT2jERVopHA1Nn20Y",CQRR+X8 Singapore,6PH5CQRR+X8,"883 Woodlands Street 82, #01-K4",5.0,NA
"95",  1.442473,103.790478,  1.443940,103.791710,  1.441242,103.789012,"OPERATIONAL","7-Eleven + Mr Softee","ChIJ-TxJGAkT2jERUjDzpvepRLE",CQRR+X5 Singapore,6PH5CQRR+X5,"883 Woodlands Street 82, #01-494, Woodlands North Plaza, Singapore",2.7,NA
"96",  1.447540,103.814982,  1.449004,103.816305,  1.446306,103.813607,"OPERATIONAL","7-Eleven + Mr Softee","ChIJAbEBhXwT2jER16DQBPMjdGA",CRX7+2X Singapore,6PH5CRX7+2X,"Sembawang Close, #01-473 Block 335",4.0,NA
"97",  1.436802,103.781653,  1.438081,103.783001,  1.435383,103.780303,"OPERATIONAL","7-Eleven","ChIJeRFyeakT2jERF1Era1ISfxE",CQPJ+PM Singapore,6PH5CQPJ+PM,"Woodlands Street 13 01-K1, Block 105",2.8,NA
"98",  1.438432,103.778750,  1.439717,103.780098,  1.437019,103.777400,"OPERATIONAL","7-Eleven + Mr Softee","ChIJ6b4dYaoT2jERvBvJeNZpA2Y",CQQH+9F Singapore,6PH5CQQH+9F,"Marsiling Rise, #01-194 Block 131",1.3,NA
"99",  1.452948,103.817046,  1.454367,103.818297,  1.451669,103.815599,"OPERATIONAL","7-Eleven + Mr Softee","ChIJJTj35mMT2jERw6qjWb4K8pk",FR38+5R Singapore,6PH5FR38+5R,"Sembawang Drive #01 822 Block 406",3.7,NA
"100",  1.449023,103.819872,  1.450191,103.821180,  1.447493,103.818482,"OPERATIONAL","Cheers Sembawang MRT Station","ChIJATX-ZuIT2jERvHTX7Cvo6I0",CRX9+JW Singapore,6PH5CRX9+JW,"11 Canberra Road, #01-08, Sembawang MRT Station, Singapore",2.6,NA
"101",  1.437990,103.778085,  1.439491,103.779206,  1.436793,103.776508,"OPERATIONAL","iEcon - United Supermart","ChIJ_czDjKoT2jERx_EfRrYdO9o",CQQH+56 Singapore,6PH5CQQH+56,"Blk #01-2186,, 136 Marsiling Road, Block 136, Singapore",NA,NA
"102",  1.440551,103.824405,  1.441843,103.825901,  1.439145,103.823203,"OPERATIONAL","Shell","ChIJ19sxX4AU2jERemI8JPopNPw",CRRF+6Q Singapore,6PH5CRRF+6Q,"595 Sembawang Road",4.3,NA
"103",  1.440050,103.825276,  1.441399,103.826625,  1.438701,103.823927,"OPERATIONAL","Choices","ChIJJ2YEkoAU2jERMtXdlf0dgC4",CRRG+24 Singapore,6PH5CRRG+24,"588 Sembawang Road, Singapore",NA,NA
"104",  1.444169,103.773905,  1.445239,103.775146,  1.442541,103.772448,"OPERATIONAL","7-Eleven","ChIJMfnmFv4S2jERzbJI2gyuZsQ",CQVF+MH Singapore,6PH5CQVF+MH,"Marsiling Drive, #01-204 Blk 204",3.3,NA
